contentId,Category,Type,Sentiment,score
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,fitness,cherish,positive,70
f332d362-dc48-46c2-a64b-641157c0987e,soccer,adore,positive,72
f332d362-dc48-46c2-a64b-641157c0987e,soccer,interested,positive,30
f332d362-dc48-46c2-a64b-641157c0987e,soccer,want,positive,70
f332d362-dc48-46c2-a64b-641157c0987e,soccer,indifferent,neutral,20
f332d362-dc48-46c2-a64b-641157c0987e,soccer,indifferent,neutral,20
f332d362-dc48-46c2-a64b-641157c0987e,soccer,disgust,negative,0
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",hate,negative,5
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",worried,negative,12
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",interested,positive,30
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",scared,negative,15
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",hate,negative,5
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",want,positive,70
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",hate,negative,5
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",worried,negative,12
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",love,positive,65
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",like,positive,50
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",indifferent,neutral,20
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",want,positive,70
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",love,positive,65
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",dislike,negative,10
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",heart,positive,60
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",want,positive,70
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",dislike,negative,10
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",want,positive,70
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",adore,positive,72
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",cherish,positive,70
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",adore,positive,72
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",want,positive,70
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",want,positive,70
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",adore,positive,72
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",hate,negative,5
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",disgust,negative,0
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",peeking,neutral,35
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",hate,negative,5
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking","super love",positive,75
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",scared,negative,15
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",scared,negative,15
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",disgust,negative,0
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",disgust,negative,0
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",scared,negative,15
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",intrigued,positive,45
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking","super love",positive,75
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",interested,positive,30
a2e93b29-9259-4092-a4d7-62d5e823bb74,"public speaking",intrigued,positive,45
9b3a6d30-48e8-476c-82be-9031524bd04d,food,disgust,negative,0
9b3a6d30-48e8-476c-82be-9031524bd04d,food,hate,negative,5
9b3a6d30-48e8-476c-82be-9031524bd04d,food,cherish,positive,70
9b3a6d30-48e8-476c-82be-9031524bd04d,food,hate,negative,5
9b3a6d30-48e8-476c-82be-9031524bd04d,food,scared,negative,15
9b3a6d30-48e8-476c-82be-9031524bd04d,food,intrigued,positive,45
9b3a6d30-48e8-476c-82be-9031524bd04d,food,worried,negative,12
9b3a6d30-48e8-476c-82be-9031524bd04d,food,want,positive,70
9b3a6d30-48e8-476c-82be-9031524bd04d,food,cherish,positive,70
9b3a6d30-48e8-476c-82be-9031524bd04d,food,scared,negative,15
9b3a6d30-48e8-476c-82be-9031524bd04d,food,like,positive,50
9b3a6d30-48e8-476c-82be-9031524bd04d,food,disgust,negative,0
9b3a6d30-48e8-476c-82be-9031524bd04d,food,dislike,negative,10
9b3a6d30-48e8-476c-82be-9031524bd04d,food,interested,positive,30
9b3a6d30-48e8-476c-82be-9031524bd04d,food,adore,positive,72
9b3a6d30-48e8-476c-82be-9031524bd04d,food,like,positive,50
9b3a6d30-48e8-476c-82be-9031524bd04d,food,dislike,negative,10
9b3a6d30-48e8-476c-82be-9031524bd04d,food,scared,negative,15
9b3a6d30-48e8-476c-82be-9031524bd04d,food,indifferent,neutral,20
9b3a6d30-48e8-476c-82be-9031524bd04d,food,indifferent,neutral,20
9b3a6d30-48e8-476c-82be-9031524bd04d,food,interested,positive,30
9b3a6d30-48e8-476c-82be-9031524bd04d,food,like,positive,50
9b3a6d30-48e8-476c-82be-9031524bd04d,food,"super love",positive,75
9b3a6d30-48e8-476c-82be-9031524bd04d,food,worried,negative,12
9b3a6d30-48e8-476c-82be-9031524bd04d,food,intrigued,positive,45
9b3a6d30-48e8-476c-82be-9031524bd04d,food,"super love",positive,75
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,adore,positive,72
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,peeking,neutral,35
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,disgust,negative,0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,worried,negative,12
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,worried,negative,12
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,disgust,negative,0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,heart,positive,60
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,hate,negative,5
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,like,positive,50
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,scared,negative,15
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,hate,negative,5
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,love,positive,65
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,scared,negative,15
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,want,positive,70
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,love,positive,65
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,dislike,negative,10
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,like,positive,50
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,want,positive,70
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,like,positive,50
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,heart,positive,60
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,scared,negative,15
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,love,positive,65
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,hate,negative,5
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,intrigued,positive,45
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,want,positive,70
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,hate,negative,5
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,dislike,negative,10
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,"super love",positive,75
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,want,positive,70
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,like,positive,50
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,indifferent,neutral,20
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,disgust,negative,0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,interested,positive,30
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,dislike,negative,10
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,indifferent,neutral,20
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,intrigued,positive,45
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,intrigued,positive,45
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,scared,negative,15
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,adore,positive,72
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,peeking,neutral,35
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,disgust,negative,0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,cherish,positive,70
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,love,positive,65
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,"super love",positive,75
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,tennis,hate,negative,5
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,worried,negative,12
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,intrigued,positive,45
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,dislike,negative,10
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,hate,negative,5
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,disgust,negative,0
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,disgust,negative,0
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,cherish,positive,70
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,indifferent,neutral,20
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,cherish,positive,70
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,scared,negative,15
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,indifferent,neutral,20
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,love,positive,65
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,love,positive,65
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,cherish,positive,70
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,dislike,negative,10
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,like,positive,50
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,hate,negative,5
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,worried,negative,12
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,"super love",positive,75
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,heart,positive,60
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,interested,positive,30
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,scared,negative,15
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,like,positive,50
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,cherish,positive,70
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,love,positive,65
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,want,positive,70
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,like,positive,50
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,disgust,negative,0
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,heart,positive,60
baa2db00-81ba-4c34-b17d-dd950bfa133b,soccer,"super love",positive,75
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,"super love",positive,75
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,hate,negative,5
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,disgust,negative,0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,indifferent,neutral,20
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,like,positive,50
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,like,positive,50
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,disgust,negative,0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,peeking,neutral,35
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,peeking,neutral,35
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,interested,positive,30
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,indifferent,neutral,20
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,indifferent,neutral,20
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,adore,positive,72
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,interested,positive,30
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,scared,negative,15
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,"super love",positive,75
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,dislike,negative,10
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,disgust,negative,0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,peeking,neutral,35
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,intrigued,positive,45
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,interested,positive,30
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,dislike,negative,10
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,interested,positive,30
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,indifferent,neutral,20
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,love,positive,65
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,indifferent,neutral,20
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,dislike,negative,10
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,adore,positive,72
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,adore,positive,72
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,indifferent,neutral,20
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,peeking,neutral,35
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,peeking,neutral,35
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,cherish,positive,70
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,cherish,positive,70
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,intrigued,positive,45
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,intrigued,positive,45
f98dde71-ce1d-4f6c-bb05-ae05779d2207,soccer,heart,positive,60
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,interested,positive,30
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,like,positive,50
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,cherish,positive,70
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,adore,positive,72
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,want,positive,70
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,dislike,negative,10
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,like,positive,50
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,want,positive,70
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,"super love",positive,75
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,scared,negative,15
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,cherish,positive,70
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,disgust,negative,0
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,love,positive,65
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,like,positive,50
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,dislike,negative,10
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,heart,positive,60
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,indifferent,neutral,20
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,interested,positive,30
388bd9db-9d10-4f47-87c4-6db46e83bc95,education,interested,positive,30
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,want,positive,70
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,"super love",positive,75
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,scared,negative,15
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,love,positive,65
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,hate,negative,5
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,cherish,positive,70
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,adore,positive,72
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,love,positive,65
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,dislike,negative,10
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,intrigued,positive,45
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,adore,positive,72
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,hate,negative,5
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,hate,negative,5
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,cherish,positive,70
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,like,positive,50
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,love,positive,65
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,heart,positive,60
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,indifferent,neutral,20
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,worried,negative,12
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,adore,positive,72
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,peeking,neutral,35
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,love,positive,65
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,worried,negative,12
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,indifferent,neutral,20
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,intrigued,positive,45
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,heart,positive,60
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,love,positive,65
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,scared,negative,15
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,scared,negative,15
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,love,positive,65
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,like,positive,50
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,scared,negative,15
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,heart,positive,60
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,disgust,negative,0
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,like,positive,50
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,worried,negative,12
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,scared,negative,15
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,heart,positive,60
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,like,positive,50
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,disgust,negative,0
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,disgust,negative,0
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,cherish,positive,70
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,intrigued,positive,45
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,indifferent,neutral,20
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,peeking,neutral,35
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,hate,negative,5
78d0075f-895c-4a15-a35c-a921e2bb2cea,studying,adore,positive,72
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,"super love",positive,75
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,worried,negative,12
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,heart,positive,60
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,like,positive,50
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,heart,positive,60
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,want,positive,70
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,indifferent,neutral,20
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,love,positive,65
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,peeking,neutral,35
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,heart,positive,60
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,peeking,neutral,35
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,love,positive,65
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,disgust,negative,0
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,disgust,negative,0
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,adore,positive,72
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,want,positive,70
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,"super love",positive,75
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,intrigued,positive,45
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,adore,positive,72
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,adore,positive,72
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,travel,love,positive,65
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,dislike,negative,10
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,worried,negative,12
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,indifferent,neutral,20
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,interested,positive,30
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,hate,negative,5
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,peeking,neutral,35
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,cherish,positive,70
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,dislike,negative,10
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,worried,negative,12
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,interested,positive,30
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,adore,positive,72
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,love,positive,65
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,love,positive,65
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,adore,positive,72
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,scared,negative,15
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,intrigued,positive,45
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,worried,negative,12
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,cherish,positive,70
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,worried,negative,12
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,adore,positive,72
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,hate,negative,5
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,interested,positive,30
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,love,positive,65
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,heart,positive,60
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,heart,positive,60
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,scared,negative,15
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,adore,positive,72
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,interested,positive,30
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,peeking,neutral,35
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,interested,positive,30
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,love,positive,65
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,dislike,negative,10
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,worried,negative,12
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,food,peeking,neutral,35
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,cherish,positive,70
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,want,positive,70
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,heart,positive,60
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,like,positive,50
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,scared,negative,15
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,"super love",positive,75
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,hate,negative,5
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,disgust,negative,0
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,heart,positive,60
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,hate,negative,5
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,adore,positive,72
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,indifferent,neutral,20
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,interested,positive,30
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,dogs,worried,negative,12
34a3747a-0b77-42f6-ae19-87c38b94b674,science,interested,positive,30
34a3747a-0b77-42f6-ae19-87c38b94b674,science,worried,negative,12
34a3747a-0b77-42f6-ae19-87c38b94b674,science,love,positive,65
34a3747a-0b77-42f6-ae19-87c38b94b674,science,cherish,positive,70
34a3747a-0b77-42f6-ae19-87c38b94b674,science,adore,positive,72
34a3747a-0b77-42f6-ae19-87c38b94b674,science,interested,positive,30
34a3747a-0b77-42f6-ae19-87c38b94b674,science,love,positive,65
34a3747a-0b77-42f6-ae19-87c38b94b674,science,love,positive,65
34a3747a-0b77-42f6-ae19-87c38b94b674,science,intrigued,positive,45
34a3747a-0b77-42f6-ae19-87c38b94b674,science,adore,positive,72
34a3747a-0b77-42f6-ae19-87c38b94b674,science,like,positive,50
34a3747a-0b77-42f6-ae19-87c38b94b674,science,love,positive,65
34a3747a-0b77-42f6-ae19-87c38b94b674,science,adore,positive,72
34a3747a-0b77-42f6-ae19-87c38b94b674,science,interested,positive,30
34a3747a-0b77-42f6-ae19-87c38b94b674,science,cherish,positive,70
34a3747a-0b77-42f6-ae19-87c38b94b674,science,indifferent,neutral,20
34a3747a-0b77-42f6-ae19-87c38b94b674,science,indifferent,neutral,20
34a3747a-0b77-42f6-ae19-87c38b94b674,science,indifferent,neutral,20
34a3747a-0b77-42f6-ae19-87c38b94b674,science,scared,negative,15
34a3747a-0b77-42f6-ae19-87c38b94b674,science,heart,positive,60
34a3747a-0b77-42f6-ae19-87c38b94b674,science,hate,negative,5
